week_start,employee_id,employee_name,team,supervisor,calls_handled,sales_count,sales_revenue_rub,ai_errors_detected,supervisor_rejected_errors,recommendations_sent,recommendations_completed,training_minutes,qa_score,adherence_score,sales_per_call,rejection_rate,recommendation_uptake
2025-04-07,CC015,София Кузнецова #15,МСП,Анастасия К.,222,35,648825.05,12,4,8,6,53,91.3,0.824,2922.6353603603607,0.3333333333333333,0.75
2025-04-07,CC016,Юлия Иванова #16,Ипотека,Денис С.,197,32,511571.25,12,4,8,5,55,89.6,0.773,2596.8083756345177,0.3333333333333333,0.625
2025-04-07,CC017,Никита Федоров #17,Удержание,Роман М.,207,31,598696.42,9,2,7,4,51,90.2,0.798,2892.253236714976,0.2222222222222222,0.5714285714285714
2025-04-07,CC018,Артем Белов #18,Продажи карт,Елена П.,211,33,536420.22,24,8,16,10,49,89.9,0.826,2542.275924170616,0.3333333333333333,0.625
2025-04-07,CC019,Кристина Орлова #19,МСП,Анастасия К.,197,32,505449.45,20,6,14,10,39,92.4,0.846,2565.7332487309645,0.3,0.7142857142857143
2025-04-07,CC020,Денис Макаров #20,Ипотека,Денис С.,237,39,653344.2,21,7,14,9,52,87.3,0.775,2756.7265822784807,0.3333333333333333,0.6428571428571429
2025-04-07,CC021,Ирина Волкова #21,Удержание,Роман М.,240,41,641624.2,12,3,9,6,41,93.7,0.864,2673.4341666666664,0.25,0.6666666666666666
2025-04-07,CC022,Максим Соколов #22,Продажи карт,Елена П.,225,35,852544.01,19,6,13,8,52,92.6,0.838,3789.084488888889,0.3157894736842105,0.6153846153846154
2025-04-07,CC023,Алина Петрова #23,МСП,Анастасия К.,225,36,693284.62,18,5,13,7,49,88.8,0.773,3081.264977777778,0.2777777777777778,0.5384615384615384
2025-04-07,CC024,Владислав Морозов #24,Ипотека,Денис С.,282,44,770681.94,17,5,12,8,55,96.1,0.793,2732.9146808510636,0.29411764705882354,0.6666666666666666
2025-04-07,CC025,София Кузнецова #25,Удержание,Роман М.,218,36,570617.15,25,8,17,11,45,90.7,0.819,2617.5098623853214,0.32,0.6470588235294118
2025-04-07,CC026,Юлия Иванова #26,Продажи карт,Елена П.,279,47,862919.78,19,5,14,9,38,88.3,0.819,3092.902437275986,0.2631578947368421,0.6428571428571429
2025-04-07,CC027,Никита Федоров #27,МСП,Анастасия К.,211,35,566340.86,18,5,13,9,41,85.8,0.776,2684.07990521327,0.2777777777777778,0.6923076923076923
2025-04-07,CC028,Артем Белов #28,Ипотека,Денис С.,213,35,478099.56,17,5,12,8,62,90.0,0.794,2244.5988732394367,0.29411764705882354,0.6666666666666666
2025-04-07,CC029,Кристина Орлова #29,Удержание,Роман М.,255,39,682902.66,17,5,12,8,39,90.9,0.842,2678.0496470588237,0.29411764705882354,0.6666666666666666
2025-04-07,CC030,Денис Макаров #30,Продажи карт,Елена П.,150,24,488184.3,17,5,12,7,50,85.2,0.767,3254.562,0.29411764705882354,0.5833333333333334
2025-04-07,CC031,Ирина Волкова #31,МСП,Анастасия К.,226,40,464803.89,18,6,12,8,58,84.3,0.792,2056.6543805309734,0.3333333333333333,0.6666666666666666
2025-04-07,CC032,Максим Соколов #32,Ипотека,Денис С.,230,38,480223.29,20,6,14,9,54,88.4,0.82,2087.927347826087,0.3,0.6428571428571429
2025-04-07,CC033,Алина Петрова #33,Удержание,Роман М.,187,30,476794.33,14,4,10,7,48,85.3,0.828,2549.7022994652407,0.2857142857142857,0.7
2025-04-07,CC034,Владислав Морозов #34,Продажи карт,Елена П.,273,44,786058.48,20,6,14,8,42,85.9,0.754,2879.3350915750916,0.3,0.5714285714285714
2025-04-07,CC035,София Кузнецова #35,МСП,Анастасия К.,249,40,467930.62,13,4,9,6,48,87.2,0.779,1879.239437751004,0.3076923076923077,0.6666666666666666
2025-04-07,CC036,Юлия Иванова #36,Ипотека,Денис С.,234,35,415925.87,10,3,7,4,59,91.6,0.838,1777.460982905983,0.3,0.5714285714285714
2025-04-07,CC037,Никита Федоров #37,Удержание,Роман М.,231,34,603186.21,25,6,19,13,46,89.7,0.824,2611.195714285714,0.24,0.6842105263157895
2025-04-07,CC038,Артем Белов #38,Продажи карт,Елена П.,259,43,599243.85,15,4,11,7,60,93.4,0.848,2313.6828185328186,0.26666666666666666,0.6363636363636364
2025-04-07,CC039,Кристина Орлова #39,МСП,Анастасия К.,197,30,578680.6,18,4,14,10,51,84.4,0.788,2937.464974619289,0.2222222222222222,0.7142857142857143
2025-04-07,CC040,Денис Макаров #40,Ипотека,Денис С.,177,25,392043.54,11,3,8,6,42,88.0,0.838,2214.935254237288,0.2727272727272727,0.75
2025-04-07,CC041,Ирина Волкова #41,Удержание,Роман М.,253,43,789455.03,19,4,15,10,54,87.0,0.792,3120.3756126482212,0.21052631578947367,0.6666666666666666
2025-04-07,CC042,Максим Соколов #42,Продажи карт,Елена П.,223,34,640336.53,23,4,19,11,49,85.5,0.77,2871.4642600896864,0.17391304347826086,0.5789473684210527
2025-04-07,CC043,Алина Петрова #43,МСП,Анастасия К.,251,42,554925.0,17,5,12,7,49,92.3,0.818,2210.8565737051795,0.29411764705882354,0.5833333333333334
2025-04-07,CC044,Владислав Морозов #44,Ипотека,Денис С.,240,36,360000.0,19,5,14,10,55,91.5,0.834,1500.0,0.2631578947368421,0.7142857142857143
2025-04-07,CC045,София Кузнецова #45,Удержание,Роман М.,228,39,890582.99,20,6,14,9,53,88.1,0.812,3906.065745614035,0.3,0.6428571428571429
2025-04-07,CC046,Юлия Иванова #46,Продажи карт,Елена П.,212,35,658160.67,9,3,6,4,51,87.8,0.774,3104.5314622641513,0.3333333333333333,0.6666666666666666
2025-04-07,CC047,Никита Федоров #47,МСП,Анастасия К.,276,50,906666.88,18,5,13,9,50,90.1,0.797,3285.024927536232,0.2777777777777778,0.6923076923076923
2025-04-07,CC048,Артем Белов #48,Ипотека,Денис С.,208,35,415623.97,13,4,9,5,52,90.9,0.82,1998.1921634615383,0.3076923076923077,0.5555555555555556
2025-04-14,CC001,Ирина Волкова #1,Удержание,Роман М.,262,42,829007.24,16,4,12,8,47,98.0,0.849,3164.1497709923665,0.25,0.6666666666666666
2025-04-14,CC002,Максим Соколов #2,Продажи карт,Елена П.,204,34,570812.16,16,4,12,8,65,90.5,0.796,2798.098823529412,0.25,0.6666666666666666
2025-04-14,CC003,Алина Петрова #3,МСП,Анастасия К.,209,34,681798.52,10,3,7,5,39,93.6,0.793,3262.1938755980864,0.3,0.7142857142857143
2025-04-14,CC004,Владислав Морозов #4,Ипотека,Денис С.,270,47,796789.26,11,3,8,5,45,91.8,0.831,2951.0713333333333,0.2727272727272727,0.625
2025-04-14,CC005,София Кузнецова #5,Удержание,Роман М.,224,33,643633.85,12,4,8,5,45,94.8,0.837,2873.3654017857143,0.3333333333333333,0.625
2025-04-14,CC006,Юлия Иванова #6,Продажи карт,Елена П.,220,37,601174.18,17,4,13,8,43,90.0,0.811,2732.6099090909092,0.23529411764705882,0.6153846153846154
2025-04-14,CC007,Никита Федоров #7,МСП,Анастасия К.,229,37,679286.52,12,4,8,5,49,90.1,0.833,2966.3166812227073,0.3333333333333333,0.625
2025-04-14,CC008,Артем Белов #8,Ипотека,Денис С.,247,38,700599.16,18,5,13,9,54,91.5,0.79,2836.4338461538464,0.2777777777777778,0.6923076923076923
2025-04-14,CC009,Кристина Орлова #9,Удержание,Роман М.,263,46,936195.75,17,5,12,8,57,92.1,0.829,3559.6796577946766,0.29411764705882354,0.6666666666666666
2025-04-14,CC010,Денис Макаров #10,Продажи карт,Елена П.,235,39,846323.02,7,1,6,4,43,86.6,0.826,3601.3745531914897,0.14285714285714285,0.6666666666666666
2025-04-14,CC011,Ирина Волкова #11,МСП,Анастасия К.,211,37,785155.26,16,4,12,8,49,90.7,0.86,3721.1149763033177,0.25,0.6666666666666666
2025-04-14,CC012,Максим Соколов #12,Ипотека,Денис С.,263,43,861184.37,10,3,7,4,47,89.2,0.803,3274.4652851711026,0.3,0.5714285714285714
2025-04-14,CC013,Алина Петрова #13,Удержание,Роман М.,240,37,662176.16,17,5,12,8,41,96.9,0.823,2759.0673333333334,0.29411764705882354,0.6666666666666666
2025-04-14,CC014,Владислав Морозов #14,Продажи карт,Елена П.,226,38,571225.65,10,4,6,4,54,89.7,0.77,2527.5471238938053,0.4,0.6666666666666666
2025-04-14,CC015,София Кузнецова #15,МСП,Анастасия К.,217,37,606109.93,14,4,10,8,40,95.9,0.851,2793.1333179723506,0.2857142857142857,0.8
2025-04-14,CC016,Юлия Иванова #16,Ипотека,Денис С.,214,34,717562.24,16,4,12,8,50,87.5,0.8,3353.0945794392524,0.25,0.6666666666666666
2025-04-14,CC017,Никита Федоров #17,Удержание,Роман М.,232,40,730677.13,15,4,11,8,49,91.1,0.823,3149.4703879310346,0.26666666666666666,0.7272727272727273
2025-04-14,CC018,Артем Белов #18,Продажи карт,Елена П.,239,39,486254.31,19,5,14,9,54,93.2,0.816,2034.5368619246863,0.2631578947368421,0.6428571428571429
2025-04-14,CC019,Кристина Орлова #19,МСП,Анастасия К.,223,32,511494.7,15,5,10,7,45,87.0,0.817,2293.698206278027,0.3333333333333333,0.7
2025-04-14,CC020,Денис Макаров #20,Ипотека,Денис С.,193,31,518356.44,22,6,16,11,47,87.1,0.773,2685.784663212435,0.2727272727272727,0.6875
2025-04-14,CC021,Ирина Волкова #21,Удержание,Роман М.,302,52,586555.93,22,8,14,9,46,90.9,0.845,1942.2381788079472,0.36363636363636365,0.6428571428571429
2025-04-14,CC022,Максим Соколов #22,Продажи карт,Елена П.,213,34,578253.14,10,2,8,6,58,95.4,0.855,2714.803474178404,0.2,0.75
2025-04-14,CC023,Алина Петрова #23,МСП,Анастасия К.,191,31,468605.04,19,5,14,11,53,89.8,0.836,2453.4295287958116,0.2631578947368421,0.7857142857142857
2025-04-14,CC024,Владислав Морозов #24,Ипотека,Денис С.,246,41,843116.97,13,3,10,7,52,93.0,0.822,3427.304756097561,0.23076923076923078,0.7
2025-04-14,CC025,София Кузнецова #25,Удержание,Роман М.,235,40,810618.8,15,4,11,8,60,86.9,0.77,3449.44170212766,0.26666666666666666,0.7272727272727273
2025-04-14,CC026,Юлия Иванова #26,Продажи карт,Елена П.,189,30,536064.97,18,5,13,9,56,92.3,0.826,2836.3225925925926,0.2777777777777778,0.6923076923076923
2025-04-14,CC027,Никита Федоров #27,МСП,Анастасия К.,182,31,480774.31,17,3,14,10,42,90.8,0.782,2641.6170879120878,0.17647058823529413,0.7142857142857143
2025-04-14,CC028,Артем Белов #28,Ипотека,Денис С.,238,37,632521.24,16,5,11,7,39,89.9,0.815,2657.652268907563,0.3125,0.6363636363636364
2025-04-14,CC029,Кристина Орлова #29,Удержание,Роман М.,226,39,799431.19,27,6,21,13,37,91.3,0.792,3537.3061504424777,0.2222222222222222,0.6190476190476191
2025-04-14,CC030,Денис Макаров #30,Продажи карт,Елена П.,245,40,711203.43,21,6,15,10,38,92.4,0.813,2902.8711428571432,0.2857142857142857,0.6666666666666666
2025-04-14,CC031,Ирина Волкова #31,МСП,Анастасия К.,243,40,736976.87,17,4,13,9,56,86.1,0.839,3032.826625514403,0.23529411764705882,0.6923076923076923
2025-04-14,CC032,Максим Соколов #32,Ипотека,Денис С.,240,38,596006.47,20,5,15,10,47,86.8,0.795,2483.3602916666664,0.25,0.6666666666666666
2025-04-14,CC033,Алина Петрова #33,Удержание,Роман М.,235,40,897812.06,15,5,10,7,44,87.2,0.858,3820.47685106383,0.3333333333333333,0.7
2025-04-14,CC034,Владислав Морозов #34,Продажи карт,Елена П.,195,31,620822.14,19,5,14,10,45,87.7,0.76,3183.7032820512823,0.2631578947368421,0.7142857142857143
2025-04-14,CC035,София Кузнецова #35,МСП,Анастасия К.,201,35,704262.56,18,5,13,8,47,93.4,0.818,3503.7938308457715,0.2777777777777778,0.6153846153846154
2025-04-14,CC036,Юлия Иванова #36,Ипотека,Денис С.,256,43,461487.36,21,5,16,10,41,89.4,0.832,1802.685,0.23809523809523808,0.625
2025-04-14,CC037,Никита Федоров #37,Удержание,Роман М.,212,32,615711.67,21,6,15,11,51,94.2,0.853,2904.3003301886793,0.2857142857142857,0.7333333333333333
2025-04-14,CC038,Артем Белов #38,Продажи карт,Елена П.,254,43,882593.33,14,4,10,5,46,90.3,0.852,3474.7768897637793,0.2857142857142857,0.5
2025-04-14,CC039,Кристина Орлова #39,МСП,Анастасия К.,231,40,560172.2,16,4,12,8,49,89.2,0.815,2424.987878787879,0.25,0.6666666666666666
2025-04-14,CC040,Денис Макаров #40,Ипотека,Денис С.,212,34,477264.82,15,5,10,7,49,86.0,0.823,2251.249150943396,0.3333333333333333,0.7
2025-04-14,CC041,Ирина Волкова #41,Удержание,Роман М.,216,39,616951.23,9,2,7,5,53,91.0,0.905,2856.2556944444445,0.2222222222222222,0.7142857142857143
2025-04-14,CC042,Максим Соколов #42,Продажи карт,Елена П.,239,35,668663.09,14,5,9,6,48,88.5,0.798,2797.7535146443515,0.35714285714285715,0.6666666666666666
2025-04-14,CC043,Алина Петрова #43,МСП,Анастасия К.,209,32,528043.69,20,5,15,11,51,89.1,0.84,2526.524832535885,0.25,0.7333333333333333
2025-04-14,CC044,Владислав Морозов #44,Ипотека,Денис С.,183,31,468270.01,19,5,14,9,49,83.9,0.747,2558.852513661202,0.2631578947368421,0.6428571428571429
2025-04-14,CC045,София Кузнецова #45,Удержание,Роман М.,215,34,483561.39,22,6,16,10,47,88.9,0.787,2249.1227441860465,0.2727272727272727,0.625
2025-04-14,CC046,Юлия Иванова #46,Продажи карт,Елена П.,229,33,597499.54,16,5,11,7,53,95.4,0.802,2609.168296943232,0.3125,0.6363636363636364
2025-04-14,CC047,Никита Федоров #47,МСП,Анастасия К.,184,28,396843.34,15,4,11,8,52,90.1,0.817,2156.7572826086957,0.26666666666666666,0.7272727272727273
2025-04-14,CC048,Артем Белов #48,Ипотека,Денис С.,208,36,758425.31,15,4,11,7,48,88.3,0.797,3646.275528846154,0.26666666666666666,0.6363636363636364
2025-04-21,CC001,Ирина Волкова #1,Удержание,Роман М.,257,42,794701.48,17,5,12,8,51,91.0,0.842,3092.2236575875486,0.29411764705882354,0.6666666666666666
2025-04-21,CC002,Максим Соколов #2,Продажи карт,Елена П.,233,38,677029.24,14,3,11,8,44,97.1,0.875,2905.7048927038627,0.21428571428571427,0.7272727272727273
2025-04-21,CC003,Алина Петрова #3,МСП,Анастасия К.,204,33,664141.81,20,6,14,9,50,91.8,0.786,3255.5971078431376,0.3,0.6428571428571429
2025-04-21,CC004,Владислав Морозов #4,Ипотека,Денис С.,222,35,510820.42,16,4,12,9,56,95.3,0.858,2300.992882882883,0.25,0.75
2025-04-21,CC005,София Кузнецова #5,Удержание,Роман М.,183,30,385405.91,15,4,11,7,51,90.5,0.814,2106.043224043716,0.26666666666666666,0.6363636363636364
2025-04-21,CC006,Юлия Иванова #6,Продажи карт,Елена П.,240,42,726581.54,18,4,14,9,56,90.5,0.8,3027.4230833333336,0.2222222222222222,0.6428571428571429
2025-04-21,CC007,Никита Федоров #7,МСП,Анастасия К.,213,32,742584.32,14,3,11,8,48,94.6,0.838,3486.311361502347,0.21428571428571427,0.7272727272727273
2025-04-21,CC008,Артем Белов #8,Ипотека,Денис С.,242,43,632081.15,15,4,11,8,62,87.6,0.828,2611.905578512397,0.26666666666666666,0.7272727272727273
2025-04-21,CC009,Кристина Орлова #9,Удержание,Роман М.,248,39,630851.57,21,6,15,10,47,90.8,0.824,2543.756330645161,0.2857142857142857,0.6666666666666666
2025-04-21,CC010,Денис Макаров #10,Продажи карт,Елена П.,292,51,823233.74,21,5,16,10,48,91.3,0.824,2819.2936301369864,0.23809523809523808,0.625
2025-04-21,CC011,Ирина Волкова #11,МСП,Анастасия К.,258,45,776332.93,16,5,11,8,57,94.2,0.851,3009.0423643410854,0.3125,0.7272727272727273
2025-04-21,CC012,Максим Соколов #12,Ипотека,Денис С.,216,36,689529.2,16,4,12,9,52,91.3,0.822,3192.2648148148146,0.25,0.75
2025-04-21,CC013,Алина Петрова #13,Удержание,Роман М.,250,41,546609.33,22,5,17,12,41,92.2,0.852,2186.43732,0.22727272727272727,0.7058823529411765
2025-04-21,CC014,Владислав Морозов #14,Продажи карт,Елена П.,243,38,566154.42,16,4,12,7,41,95.0,0.863,2329.8535802469137,0.25,0.5833333333333334
2025-04-21,CC015,София Кузнецова #15,МСП,Анастасия К.,228,38,625114.01,16,3,13,9,54,90.4,0.881,2741.728114035088,0.1875,0.6923076923076923
2025-04-21,CC016,Юлия Иванова #16,Ипотека,Денис С.,182,30,430568.16,14,4,10,8,57,89.9,0.844,2365.759120879121,0.2857142857142857,0.8
2025-04-21,CC017,Никита Федоров #17,Удержание,Роман М.,241,38,649757.42,13,4,9,5,61,91.4,0.798,2696.08887966805,0.3076923076923077,0.5555555555555556
